;010300058;2;101;5;16;8;37;9;9;13;12;14;6;15;2;17;13;18;0;22;0;23;2;24;3;26;1;27;2;28;1;29;1;30;9;31;3;32;1;33;0;34;12;35;9;37;2;38;27;39;6;40;3;41;0;42;6;43;63;44;0;45;48
;010300059;2;79;5;20;8;43;9;2;13;7;14;4;15;0;17;9;18;0;22;0;23;16;24;6;26;2;27;3;28;3;29;3;30;60;31;11;32;2;33;0;34;6;35;12;37;8;38;19;39;0;40;16;41;1;42;4;43;15;44;0;45;33
;010300060;2;52;5;8;8;34;9;9;13;8;14;15;15;0;17;5;18;0;22;0;23;1;24;8;26;2;27;8;28;0;29;1;30;46;31;1;32;1;33;5;34;6;35;12;37;8;38;7;39;6;40;3;41;1;42;1;43;21;44;2;45;15
;010300061;2;59;5;55;8;21;9;2;13;1;14;14;15;0;17;8;18;1;22;0;23;22;24;8;26;4;27;4;28;5;29;0;30;120;31;2;32;1;33;0;34;7;35;14;37;30;38;10;39;2;40;5;41;1;42;13;43;22;44;0;45;44
;010300062;2;65;5;23;8;32;9;0;13;4;14;12;15;1;17;4;18;0;22;3;23;7;24;14;26;20;27;10;28;2;29;6;30;23;31;1;32;3;33;2;34;28;35;10;37;3;38;15;39;0;40;2;41;0;42;4;43;30;44;1;45;23
;010300063;2;89;5;8;8;50;9;2;13;4;14;1;15;0;17;3;18;0;22;0;23;7;24;6;26;14;27;9;28;6;29;3;30;27;31;3;32;3;33;3;34;18;35;14;37;11;38;6;39;3;40;2;41;0;42;3;43;34;44;0;45;63
;010300064;2;87;5;19;8;33;9;0;13;3;14;9;15;0;17;4;18;1;22;0;23;8;24;10;26;8;27;3;28;2;29;3;30;48;31;0;32;2;33;0;34;12;35;19;37;10;38;15;39;5;40;9;41;0;42;6;43;36;44;1;45;15
;010300065;2;74;5;14;8;19;9;3;13;1;14;13;15;0;17;5;18;0;22;0;23;15;24;7;26;7;27;2;28;1;29;1;30;17;31;4;32;8;33;6;34;20;35;21;37;2;38;33;39;3;40;10;41;1;42;5;43;24;44;1;45;51
;010300066;2;75;5;21;8;47;9;3;13;2;14;23;15;0;17;6;18;0;22;0;23;8;24;15;26;3;27;4;28;2;29;6;30;23;31;1;32;7;33;2;34;9;35;11;37;1;38;9;39;2;40;11;41;0;42;7;43;23;44;1;45;36
;010300067;2;49;5;28;8;14;9;7;13;0;14;6;15;0;17;3;18;0;22;0;23;8;24;7;26;10;27;12;28;0;29;0;30;21;31;2;32;2;33;4;34;6;35;9;37;2;38;12;39;4;40;0;41;0;42;5;43;34;44;1;45;38
;010300068;2;66;5;25;8;17;9;9;13;10;14;6;15;0;17;2;18;0;22;0;23;8;24;8;26;1;27;7;28;1;29;5;30;37;31;1;32;3;33;8;34;13;35;13;37;1;38;14;39;3;40;6;41;0;42;2;43;34;44;0;45;16
;010300069;2;51;5;28;8;29;9;2;13;1;14;5;15;0;17;3;18;0;22;1;23;14;24;13;26;8;27;4;28;2;29;1;30;35;31;8;32;3;33;0;34;12;35;21;37;4;38;9;39;5;40;2;41;0;42;2;43;34;44;0;45;32
;010300070;2;67;5;26;8;23;9;4;13;5;14;15;15;1;17;5;18;0;22;0;23;8;24;14;26;5;27;2;28;3;29;1;30;13;31;0;32;0;33;1;34;10;35;9;37;1;38;8;39;3;40;1;41;0;42;4;43;32;44;0;45;34
;010300071;2;66;5;6;8;43;9;2;13;2;14;8;15;1;17;9;18;0;22;4;23;4;24;7;26;4;27;4;28;0;29;0;30;6;31;4;32;3;33;2;34;8;35;31;37;2;38;17;39;0;40;7;41;0;42;2;43;27;44;0;45;25
;010300072;2;54;5;21;8;28;9;1;13;5;14;6;15;0;17;5;18;0;22;1;23;3;24;22;26;1;27;10;28;3;29;3;30;16;31;1;32;4;33;6;34;4;35;12;37;3;38;17;39;2;40;1;41;0;42;7;43;18;44;0;45;24
;010300073;2;77;5;28;8;32;9;2;13;1;14;1;15;0;17;12;18;0;22;1;23;2;24;52;26;0;27;8;28;2;29;2;30;7;31;0;32;0;33;4;34;6;35;30;37;6;38;29;39;10;40;0;41;0;42;8;43;15;44;0;45;42
;010300074;2;57;5;6;8;33;9;4;13;2;14;7;15;0;17;5;18;0;22;0;23;8;24;39;26;3;27;2;28;0;29;0;30;3;31;1;32;1;33;4;34;6;35;13;37;8;38;12;39;1;40;2;41;0;42;3;43;36;44;2;45;31
;010300075;2;104;5;15;8;28;9;5;13;1;14;8;15;0;17;6;18;0;22;0;23;11;24;93;26;0;27;7;28;0;29;0;30;4;31;3;32;1;33;0;34;20;35;30;37;4;38;15;39;0;40;9;41;0;42;14;43;36;44;34;45;0
;010300076;2;95;5;11;8;56;9;6;13;2;14;4;15;1;17;13;18;0;22;1;23;4;24;7;26;1;27;13;28;2;29;0;30;8;31;2;32;2;33;1;34;7;35;17;37;12;38;29;39;4;40;9;41;0;42;17;43;60;44;2;45;20
;010300077;2;76;5;16;8;42;9;6;13;3;14;1;15;0;17;15;18;0;22;1;23;5;24;5;26;3;27;2;28;1;29;8;30;8;31;3;32;0;33;1;34;11;35;42;37;2;38;21;39;0;40;10;41;1;42;1;43;40;44;0;45;38
;010300078;2;81;5;20;8;31;9;6;13;4;14;1;15;0;17;5;18;0;22;1;23;3;24;7;26;1;27;3;28;2;29;10;30;11;31;0;32;2;33;0;34;6;35;29;37;6;38;28;39;0;40;7;41;0;42;20;43;17;44;0;45;40
;010300079;2;58;5;45;8;34;9;3;13;6;14;3;15;1;17;2;18;2;22;0;23;1;24;11;26;1;27;6;28;0;29;2;30;8;31;2;32;1;33;0;34;42;35;19;37;5;38;40;39;1;40;9;41;0;42;8;43;35;44;0;45;16
;010300080;2;56;5;21;8;23;9;8;13;3;14;3;15;0;17;4;18;0;22;0;23;0;24;0;26;2;27;5;28;0;29;2;30;4;31;2;32;1;33;1;34;12;35;61;37;8;38;17;39;2;40;2;41;0;42;4;43;23;44;0;45;22
;010300081;2;49;5;6;8;33;9;4;13;0;14;3;15;0;17;3;18;0;22;0;23;0;24;4;26;3;27;12;28;0;29;0;30;3;31;4;32;1;33;1;34;6;35;36;37;2;38;20;39;4;40;3;41;0;42;4;43;9;44;0;45;25
;010300082;2;85;5;24;8;27;9;5;13;5;14;10;15;0;17;9;18;0;22;0;23;2;24;13;26;3;27;8;28;2;29;10;30;5;31;0;32;4;33;3;34;16;35;17;37;7;38;29;39;3;40;6;41;0;42;8;43;40;44;0;45;65
;010300083;2;101;5;21;8;30;9;2;13;3;14;9;15;0;17;6;18;1;22;0;23;5;24;7;26;1;27;7;28;5;29;8;30;12;31;0;32;4;33;5;34;13;35;25;37;15;38;24;39;0;40;8;41;1;42;5;43;37;44;0;45;61
;010300084;2;72;5;18;8;37;9;7;13;1;14;8;15;6;17;12;18;0;22;0;23;1;24;6;26;0;27;1;28;0;29;9;30;5;31;1;32;2;33;2;34;4;35;14;37;2;38;8;39;0;40;16;41;0;42;9;43;47;44;0;45;41
;010300085;2;74;5;21;8;50;9;9;13;4;14;7;15;1;17;7;18;0;22;1;23;1;24;13;26;0;27;10;28;1;29;4;30;6;31;1;32;1;33;2;34;10;35;31;37;2;38;13;39;7;40;7;41;0;42;21;43;44;44;0;45;35
;010300086;2;73;5;28;8;18;9;6;13;2;14;20;15;1;17;6;18;1;22;0;23;4;24;8;26;1;27;5;28;0;29;1;30;11;31;0;32;3;33;3;34;11;35;27;37;13;38;15;39;3;40;3;41;0;42;12;43;33;44;0;45;37
;010300087;2;58;5;6;8;16;9;3;13;6;14;12;15;3;17;2;18;0;22;0;23;2;24;9;26;1;27;3;28;1;29;2;30;16;31;0;32;1;33;2;34;22;35;12;37;4;38;10;39;2;40;7;41;0;42;6;43;24;44;0;45;15
;010300088;2;39;5;15;8;27;9;9;13;2;14;3;15;6;17;2;18;0;22;0;23;0;24;22;26;0;27;3;28;1;29;1;30;12;31;1;32;4;33;1;34;18;35;17;37;0;38;9;39;1;40;11;41;0;42;14;43;41;44;0;45;26
;010300089;2;65;5;17;8;40;9;3;13;5;14;15;15;1;17;4;18;0;22;0;23;5;24;3;26;5;27;12;28;0;29;0;30;18;31;1;32;4;33;7;34;8;35;15;37;6;38;13;39;0;40;13;41;1;42;3;43;26;44;0;45;19
;010300090;2;60;5;25;8;25;9;4;13;2;14;4;15;1;17;6;18;1;22;0;23;1;24;6;26;1;27;6;28;3;29;1;30;9;31;3;32;2;33;2;34;12;35;44;37;19;38;17;39;6;40;9;41;0;42;8;43;22;44;0;45;31
