;013300066;2;8;8;14;9;3;14;11;25;0;30;33;40;0
;013300067;2;11;8;6;9;0;14;8;25;0;30;34;40;3
;013300068;2;7;8;21;9;0;14;0;25;0;30;20;40;0
;013300069;2;24;8;17;9;2;14;7;25;2;30;50;40;1
;013300070;2;36;8;19;9;0;14;5;25;7;30;67;40;10
;013300071;2;14;8;5;9;0;14;1;25;0;30;18;40;1
;013300072;2;19;8;4;9;0;14;3;25;0;30;12;40;0
;013300073;2;12;8;3;9;0;14;1;25;1;30;17;40;1
;013300074;2;59;8;52;9;0;14;17;25;0;30;134;40;3
;013300075;2;2;8;8;9;0;14;0;25;0;30;8;40;0
;013300076;2;13;8;5;9;0;14;0;25;1;30;10;40;5
;013300077;2;3;8;4;9;0;14;0;25;1;30;3;40;0
;013300078;2;10;8;11;9;0;14;1;25;3;30;31;40;0
;013300079;2;10;8;1;9;1;14;4;25;2;30;29;40;2
;013300080;2;5;8;22;9;0;14;0;25;0;30;33;40;0
;013300081;2;8;8;4;9;1;14;1;25;0;30;24;40;0
;013300082;2;13;8;14;9;1;14;2;25;1;30;47;40;0
;013300083;2;1;8;1;9;0;14;0;25;0;30;25;40;0
;013300084;2;104;8;54;9;5;14;26;25;5;30;129;40;10
;013300085;2;153;8;31;9;9;14;29;25;10;30;114;40;9
;013300086;2;145;8;160;9;12;14;16;25;9;30;252;40;5
;013300087;2;156;8;168;9;8;14;18;25;13;30;203;40;3
;013300088;2;113;8;14;9;6;14;30;25;7;30;312;40;27
;013300089;2;58;8;13;9;3;14;10;25;1;30;61;40;1
;013300090;2;147;8;48;9;7;14;84;25;11;30;170;40;5
;013300091;2;92;8;30;9;1;14;6;25;6;30;139;40;40
;013300092;2;61;8;23;9;2;14;24;25;1;30;139;40;7
;013300093;2;94;8;46;9;8;14;39;25;7;30;86;40;22
;013300094;2;84;8;26;9;7;14;35;25;5;30;84;40;25
;013300095;2;109;8;40;9;14;14;39;25;13;30;127;40;83
;013700001;2;291;14;132;24;15;25;5;28;26;29;45
;013700002;2;253;14;78;24;18;25;11;28;21;29;81
;013700003;2;275;14;87;24;17;25;35;28;37;29;41
;013700004;2;291;14;84;24;13;25;8;28;24;29;113
;013700005;2;258;14;59;24;1;25;8;28;14;29;62
;013700006;2;247;14;68;24;25;25;0;28;29;29;43
;013700007;2;251;14;46;24;17;25;8;28;12;29;69
;013700008;2;416;14;104;24;15;25;9;28;43;29;56
;013700009;2;347;14;87;24;12;25;8;28;30;29;41
;013700010;2;263;14;88;24;12;25;5;28;10;29;80
;013700011;2;238;14;60;24;26;25;5;28;25;29;24
;013700012;2;289;14;94;24;11;25;8;28;23;29;69
;013700013;2;215;14;70;24;20;25;7;28;9;29;45
;013700014;2;272;14;71;24;16;25;6;28;24;29;51
;013700015;2;164;14;33;24;5;25;3;28;49;29;49
;013700016;2;124;14;21;24;9;25;3;28;18;29;60
;013700017;2;318;14;55;24;9;25;3;28;68;29;117
;013700018;2;281;14;61;24;12;25;9;28;104;29;87
;013700019;2;151;14;37;24;4;25;2;28;29;29;122
;013700020;2;214;14;102;24;23;25;5;28;89;29;41
;013700021;2;210;14;97;24;17;25;20;28;98;29;25
;013700022;2;230;14;118;24;24;25;16;28;77;29;40
;013700023;2;317;14;20;24;0;25;12;28;88;29;22
;013700024;2;288;14;154;24;13;25;7;28;81;29;65
;013700025;2;202;14;98;24;22;25;15;28;33;29;76
;013700026;2;227;14;99;24;34;25;8;28;38;29;71
;013700027;2;182;14;101;24;12;25;6;28;38;29;48
;013700028;2;24;14;0;24;0;25;0;28;0;29;1
;013700029;2;5;14;0;24;0;25;0;28;0;29;2
П;013700030;2;31;14;0;24;0;25;1;28;1;29;2
;014000001;2;133;9;9;14;35;15;1;23;7;24;4;31;211
;014000002;2;163;9;6;14;20;15;0;23;7;24;17;31;193
;014000003;2;145;9;19;14;24;15;3;23;11;24;18;31;238
;014000004;2;193;9;10;14;33;15;2;23;8;24;10;31;184
;014000005;2;194;9;2;14;36;15;1;23;5;24;13;31;194
;014000006;2;200;9;2;14;21;15;3;23;16;24;15;31;199
;014000007;2;167;9;7;14;24;15;5;23;17;24;10;31;204
;014000008;2;169;9;11;14;23;15;0;23;10;24;9;31;167
;014000009;2;97;9;8;14;20;15;1;23;3;24;18;31;111
;014000010;2;100;9;3;14;22;15;1;23;3;24;11;31;129
;014000011;2;211;9;8;14;16;15;1;23;3;24;16;31;178
;014000012;2;228;9;5;14;28;15;0;23;8;24;25;31;165
;014000013;2;226;9;12;14;33;15;2;23;13;24;35;31;222
;014000014;2;291;9;4;14;27;15;1;23;1;24;28;31;194
;014000015;2;176;9;6;14;31;15;2;23;7;24;7;31;115
;014000016;2;231;9;11;14;46;15;2;23;6;24;13;31;205
;014000017;2;145;9;4;14;124;15;4;23;6;24;3;31;171
;014000018;2;218;9;4;14;36;15;4;23;11;24;40;31;159
;014000019;2;194;9;14;14;24;15;3;23;2;24;13;31;148
;014000020;2;192;9;11;14;57;15;1;23;14;24;8;31;125
;014000021;2;171;9;8;14;27;15;2;23;11;24;19;31;218
;014000022;2;86;9;0;14;8;15;1;23;4;24;5;31;194
;014000023;2;146;9;9;14;22;15;1;23;7;24;3;31;223
;014000024;2;110;9;9;14;13;15;3;23;2;24;5;31;183
;014000025;2;142;9;8;14;18;15;2;23;5;24;7;31;239
;014000026;2;118;9;5;14;16;15;2;23;13;24;9;31;171
;014000027;2;191;9;12;14;26;15;2;23;72;24;8;31;219
;014000028;2;103;9;8;14;17;15;5;23;59;24;9;31;216
;014000029;2;93;9;6;14;15;15;6;23;35;24;12;31;213
;014000030;2;87;9;6;14;19;15;6;23;10;24;12;31;221
;014000031;2;110;9;5;14;11;15;19;23;20;24;2;31;207
;014000033;2;114;9;4;14;25;15;4;23;6;24;10;31;59
;014000034;2;90;9;5;14;40;15;2;23;4;24;5;31;55
;014000035;2;0;9;0;14;0;15;0;23;1;24;0;31;10
;014000036;2;82;9;1;14;9;15;24;23;3;24;7;31;126
;014000037;2;147;9;7;14;9;15;4;23;2;24;11;31;231
;014000038;2;112;9;0;14;25;15;8;23;9;24;4;31;131
;014000039;2;63;9;1;14;5;15;3;23;1;24;0;31;109
;014000041;2;19;9;2;14;8;15;1;23;2;24;0;31;8
;014000042;2;155;9;3;14;16;15;3;23;10;24;18;31;156
;014000043;2;119;9;6;14;21;15;8;23;15;24;34;31;125
;014000044;2;107;9;9;14;59;15;7;23;13;24;9;31;148
;014000045;2;146;9;9;14;21;15;8;23;12;24;5;31;255
;014000046;2;99;9;10;14;19;15;4;23;6;24;8;31;172
;014000047;2;145;9;16;14;22;15;1;23;3;24;15;31;183
;014000048;2;121;9;11;14;25;15;3;23;5;24;9;31;193
;014000049;2;114;9;5;14;24;15;4;23;4;24;1;31;144
;014000050;2;120;9;9;14;20;15;11;23;5;24;19;31;215
;014000051;2;121;9;7;14;40;15;2;23;8;24;8;31;192
;014000052;2;35;9;3;14;4;15;0;23;0;24;5;31;65
;014000053;2;5;9;0;14;4;15;0;23;2;24;1;31;6
;014000054;2;20;9;1;14;3;15;1;23;0;24;9;31;28
;014000055;2;4;9;0;14;5;15;0;23;0;24;1;31;43
;014000056;2;1;9;1;14;0;15;0;23;1;24;2;31;46
;014000057;2;6;9;1;14;8;15;1;23;1;24;1;31;27
;014000058;2;10;9;4;14;5;15;0;23;1;24;1;31;20
;014000059;2;48;9;0;14;7;15;1;23;2;24;4;31;65
;014000060;2;70;9;3;14;5;15;4;23;3;24;0;31;365
;014000061;2;22;9;5;14;9;15;3;23;0;24;2;31;83
;014000062;2;3;9;0;14;6;15;0;23;0;24;3;31;22
;014000063;2;1;9;0;14;6;15;0;23;1;24;1;31;11
;014000065;2;2;9;0;14;0;15;0;23;0;24;0;31;20
;014000066;2;4;9;0;14;1;15;0;23;1;24;1;31;4
;014000067;2;1;9;0;14;0;15;1;23;0;24;0;31;17
;014000068;2;83;9;8;14;11;15;4;23;0;24;2;31;108
;014000069;2;117;9;8;14;23;15;3;23;3;24;5;31;73
;014000070;2;164;9;17;14;27;15;3;23;5;24;1;31;160
;014000072;2;24;9;4;14;13;15;0;23;1;24;4;31;38
;014000073;2;72;9;6;14;16;15;3;23;1;24;4;31;104
;014000074;2;80;9;4;14;14;15;3;23;2;24;1;31;91
;014000075;2;6;9;0;14;2;15;1;23;0;24;0;31;25
