;010100010;901;0;0;18;672;0;0;0;0;0;0;0;0;0;0;0;0;672;12;39;0;0;0;51;621
;010100011;819;0;2;18;682;0;0;3;0;0;0;0;2;0;0;1;0;682;27;4;0;0;4;35;647
;010100012;913;3;0;18;706;1;0;5;0;0;0;0;0;0;0;15;15;706;1;4;31;3;0;39;667
;010100013;711;0;8;18;551;0;0;1;0;0;0;0;8;0;0;8;8;551;23;0;0;0;0;23;528
;010100014;47;0;0;18;36;6;0;3;0;0;0;0;0;0;0;0;0;36;0;5;1;0;0;6;30
;010100015;84;0;0;18;52;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;2;4;0;6;46
;010100016;93;0;0;18;76;1;0;1;0;0;0;0;0;0;0;3;3;76;10;1;0;0;0;11;65
;010100017;216;0;0;18;190;0;0;9;0;0;0;0;0;0;0;3;0;190;0;0;0;9;0;9;181
;010100018;209;0;0;18;169;0;0;0;0;0;0;0;0;0;0;1;0;169;0;0;3;2;0;5;164
;010100019;511;0;0;18;430;0;0;1;0;0;0;0;0;0;0;10;0;430;0;3;31;17;0;51;379
;010200001;640;0;0;18;440;0;0;1;0;0;0;0;0;0;0;0;0;440;0;0;25;3;0;28;412
;010200002;754;0;0;18;481;0;0;3;0;0;0;0;0;0;0;3;0;481;0;7;42;3;0;52;429
;010200003;781;3;0;18;552;0;0;0;0;0;0;0;0;0;0;0;0;552;0;1;21;2;0;24;528
;010200004;659;1;3;18;473;0;0;35;0;0;0;0;3;0;0;3;0;473;0;0;35;0;2;37;436
;010200005;606;2;0;18;194;13;0;0;0;0;0;0;0;0;0;0;0;194;13;0;0;0;0;13;181
;010200006;992;2;1;18;363;0;0;2;0;0;0;0;1;0;0;1;1;363;0;0;21;1;0;22;341
;010200007;987;1;0;18;485;0;0;3;0;0;0;0;0;0;0;0;0;485;0;0;162;6;0;168;317
;010200008;933;0;0;18;106;0;0;0;0;0;0;0;0;0;0;0;0;106;0;6;11;1;0;18;88
;010200009;87;1;0;18;67;3;0;0;0;0;0;0;0;0;0;4;0;67;0;0;3;0;0;3;64
;010200010;191;1;0;18;160;0;0;0;0;0;0;0;0;0;0;0;0;160;0;2;48;1;0;51;109
;010200011;654;2;0;18;521;0;0;0;0;0;0;0;0;0;0;0;0;521;0;0;0;141;0;141;380
;010200012;51;0;0;18;16;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;4;0;0;4;12
;010200013;195;0;0;18;58;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;11;0;0;11;47
;010200014;170;0;0;18;144;0;0;1;0;0;0;0;0;0;0;0;0;144;0;0;20;0;0;20;124
;010200015;238;1;0;18;185;0;0;1;0;0;0;0;0;0;0;0;1;185;0;4;29;0;0;33;152
;010200016;162;0;0;18;126;11;11;0;0;0;0;0;0;0;0;0;0;126;11;0;0;0;0;11;115
;010300001;650;0;2;18;372;0;0;0;0;0;2;0;0;0;0;0;0;372;0;1;9;1;0;11;361
;010300002;683;5;3;18;337;0;0;0;0;0;1;0;2;0;0;2;2;337;2;2;4;2;0;10;327
;010300003;812;3;1;18;411;13;0;2;0;0;1;0;0;0;0;0;0;411;14;0;0;0;0;14;397
;010300004;844;0;2;18;432;0;0;4;0;0;2;0;0;0;0;1;0;432;3;0;9;0;0;12;420
;010300005;731;0;2;18;375;0;0;4;0;0;2;0;0;0;0;1;0;375;6;1;1;0;0;8;367
;010300006;744;0;1;18;360;25;0;2;0;1;0;0;0;0;0;3;0;360;0;6;19;0;0;25;335
;010300007;913;0;0;18;478;0;0;0;0;0;0;0;0;0;0;2;0;478;0;0;171;20;0;191;287
;010300008;895;0;2;18;446;0;0;0;0;0;0;0;2;0;0;0;2;446;0;0;46;15;0;61;385
;010300009;892;2;0;18;338;0;0;2;0;0;0;0;0;0;0;0;0;338;0;12;50;0;0;62;276
;010300010;911;1;1;18;410;2;0;4;0;0;1;0;0;0;0;1;1;410;0;0;45;13;0;58;352
;010300011;346;0;4;18;350;0;8;0;0;1;3;0;0;0;0;0;0;350;7;1;0;0;0;8;342
;010300012;869;2;1;18;483;0;0;2;0;0;1;0;0;2;0;0;0;483;2;1;2;0;0;5;478
